Frame,x1,y1,x2,y2,Confidence
1333,1619,39,1919,1080,0.7638551592826843
1333,785,141,1141,1068,0.559390664100647
1333,1243,36,1556,1080,0.48037856817245483
1333,0,96,678,1068,0.36367201805114746
1334,7,90,613,1080,0.8601068258285522
1334,1577,42,1920,1080,0.8242120146751404
1334,697,164,1107,1062,0.790462076663971
1334,1225,35,1523,1080,0.605893075466156
1335,0,131,567,1080,0.8760135769844055
1335,1547,40,1920,1080,0.853422999382019
1335,664,161,1065,1072,0.8026803731918335
1335,1166,33,1488,1080,0.3298277258872986
1336,0,142,509,1080,0.8491143584251404
1336,636,161,1034,1078,0.819048285484314
1336,1513,42,1920,1047,0.7265349626541138
1336,1152,39,1441,1080,0.5638210773468018
1336,1682,45,1919,1054,0.3483966588973999
1337,1,73,418,1080,0.8957902193069458
1337,576,162,994,1072,0.7613283395767212
1337,1486,65,1920,1043,0.5964851379394531
1337,1136,42,1857,1063,0.49037984013557434
1338,0,111,376,1080,0.9166375994682312
1338,525,161,983,1080,0.8313779234886169
1338,1128,61,1787,1064,0.5722488164901733
1338,1635,68,1917,1078,0.41156208515167236
1338,1119,62,1569,1073,0.32711949944496155
1339,1148,57,1912,1075,0.891930103302002
1339,487,155,980,1080,0.8597127199172974
1339,2,105,306,1080,0.8349887728691101
1340,1161,56,1913,1053,0.8758206963539124
1340,0,78,252,1080,0.6480342745780945
1340,465,390,983,1080,0.46355581283569336
1341,1179,55,1913,1063,0.8459835648536682
1341,677,81,994,1066,0.2965322732925415
1341,0,45,210,1080,0.25905290246009827
1342,1189,33,1913,1080,0.8838877081871033
1342,676,348,991,1055,0.4178307056427002
1342,0,246,578,1080,0.31200024485588074
1343,1186,41,1913,1080,0.823180615901947
1343,265,330,985,1077,0.656209409236908
1343,0,40,176,1080,0.6044788360595703
1343,619,337,994,1080,0.39038988947868347
1344,433,275,894,1080,0.7268666625022888
1344,0,278,328,1080,0.452835351228714
1344,1121,39,1904,1080,0.4078962504863739
1345,5,64,691,1080,0.5648223161697388
1345,1420,69,1920,1080,0.525340735912323
1346,3,51,418,1079,0.5854137539863586
1346,16,55,608,1071,0.5153690576553345
1346,1372,43,1919,1077,0.4264671504497528
1347,1285,46,1917,1075,0.5551257729530334
1348,12,58,687,1056,0.5701225996017456
1348,1342,40,1919,1080,0.5092545747756958
1348,1105,40,1914,1080,0.42458125948905945
1348,1555,47,1920,1080,0.4001837968826294
1349,1248,36,1917,1080,0.9361395835876465
1350,1,63,556,1080,0.9332138299942017
1350,0,490,549,1080,0.3114827573299408
1351,2,71,556,1080,0.531904935836792
1351,1686,45,1920,1065,0.5261068940162659
1351,1432,44,1919,1045,0.4965670704841614
1351,834,117,1357,1039,0.2818087339401245
1352,1625,46,1920,1063,0.6018585562705994
1353,1659,49,1920,1055,0.7534386515617371
1354,1611,51,1920,1054,0.6531918048858643
1354,904,41,1645,1026,0.5719559788703918
1354,0,60,216,1076,0.33829909563064575
1354,1403,49,1919,1051,0.306874543428421
1355,0,52,239,1072,0.6193305253982544
1355,1522,47,1920,1051,0.5215055346488953
1355,1047,43,1712,1033,0.36072486639022827
1355,359,156,855,1080,0.3025848865509033
1356,0,67,286,1067,0.7743890285491943
1356,1602,47,1920,1064,0.7467442154884338
1356,390,156,959,1080,0.4934800863265991
1357,0,55,317,1061,0.8448016047477722
1357,1324,45,1915,1063,0.7398415207862854
1357,1540,44,1920,1055,0.540503978729248
1357,399,140,967,1080,0.48797696828842163
1358,1411,44,1920,1080,0.7082200050354004
1358,1569,43,1920,1080,0.6562678813934326
1358,366,148,1003,1069,0.35718783736228943
1359,1567,34,1919,1080,0.7812942862510681
1359,0,67,467,1059,0.4702426493167877
1359,958,52,1456,1051,0.2531542181968689
1360,1632,35,1920,1080,0.7520560622215271
1360,18,156,679,1080,0.5278608202934265
1361,0,134,698,1080,0.4668879806995392
1361,1176,32,1816,1080,0.46300992369651794
1362,0,116,687,1080,0.5632082223892212
1362,1249,29,1915,1080,0.5340850949287415
1363,1265,31,1915,1080,0.6254563331604004
1363,0,131,606,1080,0.6160600185394287
1364,0,116,654,1080,0.7907187342643738
1364,1281,38,1917,1080,0.6654847264289856
1365,1,107,642,1080,0.8489034175872803
1365,1295,31,1916,1080,0.47131115198135376
1366,1,137,683,1080,0.8031303286552429
1366,1312,34,1914,1080,0.6308164000511169
1367,9,144,805,1080,0.6812605261802673
1367,1140,51,1915,1080,0.39459216594696045
1368,1265,52,1915,1080,0.8730063438415527
1369,1336,36,1920,1080,0.9544553756713867
1369,983,451,1263,1047,0.30813509225845337
1369,993,165,1265,1048,0.3021031618118286
1369,25,147,923,1079,0.2738614082336426
1370,1343,59,1920,1077,0.9698864221572876
1370,954,43,1265,1060,0.8282141089439392
1370,2,148,594,1080,0.4718874990940094
1371,862,153,1158,1079,0.8169549107551575
1371,1356,46,1920,1038,0.5293228030204773
1372,651,150,948,1078,0.8480197787284851
1372,1033,89,1918,1012,0.6971011161804199
1372,0,41,468,1080,0.30734267830848694
1373,594,148,876,1070,0.5729752779006958
1373,0,44,498,1080,0.4380187690258026
1373,1032,98,1919,1010,0.3286585509777069
1374,545,126,916,1072,0.5413584113121033
1374,0,46,490,1080,0.5016458034515381
1374,1025,102,1920,1009,0.29925671219825745
1375,651,129,1048,1065,0.8975001573562622
1375,1123,66,1920,1017,0.6957952976226807
1375,0,42,563,1080,0.47000330686569214
1376,720,156,1189,1048,0.9553117752075195
1376,1263,66,1918,1037,0.9447608590126038
1376,1,120,659,1080,0.9007061719894409
1377,1607,67,1917,1052,0.6465076208114624
1377,964,103,1535,1066,0.49186673760414124
1377,0,146,579,1080,0.3303616940975189
1378,951,157,1558,1058,0.8495839238166809
1378,1652,63,1918,1055,0.6987602114677429
1378,304,155,860,1080,0.6168267130851746
1378,16,150,856,1080,0.290233850479126
1379,1493,60,1920,1080,0.8970426321029663
1379,877,240,1383,1055,0.8824974894523621
1379,7,148,797,1080,0.7985711097717285
1380,1,140,535,1080,0.9374369978904724
1380,590,226,993,1061,0.8856452703475952
1381,0,79,385,1051,0.9196768403053284
1381,1320,113,1916,1080,0.3737592399120331
1382,1459,30,1920,1058,0.9410598278045654
1382,753,156,1255,1074,0.5055683851242065
1382,10,131,740,1080,0.3097176253795624
1383,1217,58,1918,1060,0.8990835547447205
1383,486,149,1024,1078,0.43155938386917114
1383,0,138,510,1080,0.3782467544078827
1384,95,143,878,1079,0.4007722735404968
1384,1,130,588,1080,0.316177636384964
1384,399,147,878,1079,0.2937026619911194
1385,11,138,803,1080,0.6394951343536377
1385,1179,69,1913,1073,0.45382624864578247
1385,2,63,540,1080,0.34484943747520447
1386,0,122,629,1080,0.41849881410598755
1387,0,82,698,1080,0.8491883873939514
1388,1,127,648,1080,0.7417694330215454
1389,0,110,645,1080,0.8236421942710876
1389,1327,50,1916,1041,0.5824288725852966
1390,0,104,660,1080,0.8421693444252014
1390,1323,48,1917,1040,0.6081293821334839
1391,2,125,662,1080,0.9237168431282043
1391,1326,48,1919,1043,0.5909323692321777
1392,0,115,665,1080,0.8932177424430847
1392,1356,49,1920,1057,0.3625467121601105
1393,0,123,663,1080,0.8872838616371155
1393,1384,41,1920,1025,0.5156293511390686
1394,1540,44,1920,1059,0.7203180193901062
1394,0,140,663,1080,0.5880191326141357
1394,1299,41,1917,1044,0.26702553033828735
1395,1597,46,1920,1038,0.7638224363327026
1395,1,137,650,1080,0.6650134921073914
1395,873,69,1259,1030,0.540633499622345
1396,1,109,602,1080,0.8924542665481567
1396,1634,43,1920,1076,0.5515254735946655
1397,1,146,549,1080,0.9781768321990967
1397,615,163,1045,1054,0.6842539310455322
1397,1682,43,1920,1065,0.4751065671443939
1397,1355,42,1920,1063,0.2846127450466156
1398,0,149,478,1080,0.9595597982406616
1398,551,159,1322,1049,0.7517973184585571
1398,1664,40,1920,1080,0.501723051071167
1399,0,124,311,1062,0.8111250400543213
1399,1505,47,1920,1080,0.6334726214408875
1399,774,164,1066,1057,0.5113211274147034
1399,654,161,1063,1055,0.3929760754108429
1399,385,155,685,1077,0.26227933168411255
1400,670,180,1075,1058,0.8345069885253906
1400,1602,42,1918,1076,0.8092908263206482
1400,0,151,570,1080,0.5796669721603394
1400,1163,154,1453,1051,0.3498120605945587
1401,616,173,1085,1058,0.94533371925354
1401,1632,48,1918,1080,0.8219676613807678
1401,1169,141,1467,1061,0.44397082924842834
1401,0,140,496,1037,0.41515052318573
1402,1699,39,1920,1080,0.4560980498790741
1402,344,156,876,1062,0.34219157695770264
1402,953,154,1250,1039,0.2870558798313141
1402,954,155,1467,1038,0.27430474758148193
1403,0,74,481,1069,0.7811437249183655
1403,1636,55,1919,1025,0.7546603083610535
1403,563,86,815,1024,0.3763214647769928
1403,951,95,1555,1028,0.354879766702652
1403,1303,63,1564,1025,0.29745787382125854
1404,1540,59,1920,1080,0.7246183156967163
1404,671,154,1255,1032,0.44128546118736267
1404,3,103,580,1065,0.2941637337207794
1405,0,77,480,1068,0.7855202555656433
1405,1739,60,1919,1080,0.7603898048400879
1405,667,145,1237,1037,0.581554651260376
1405,1301,53,1657,1015,0.25676482915878296
1406,1636,47,1920,1075,0.8140369057655334
1406,1470,46,1920,1050,0.42960816621780396
1406,554,96,1269,1007,0.4255252480506897
1407,1659,38,1920,1071,0.8076284527778625
1407,582,143,1268,1035,0.4386928677558899
1408,1675,41,1920,1066,0.730583906173706
1408,1361,41,1920,1044,0.6345447301864624
1408,0,63,309,1080,0.4047461152076721
1408,529,151,1326,1028,0.362141877412796
1409,1352,40,1920,1035,0.8828836679458618
1409,37,142,1236,1048,0.2594788670539856
1410,1365,38,1920,1068,0.8577728867530823
1410,0,151,873,1055,0.25781068205833435
1411,1350,37,1873,1066,0.9225528836250305
1411,149,151,781,1061,0.6631696224212646
1412,1338,37,1918,1080,0.9490077495574951
1413,1316,42,1920,1071,0.9604975581169128
1413,10,154,709,1062,0.3481918275356293
1414,1353,30,1919,1080,0.917658269405365
1414,1,147,677,1074,0.5646029710769653
1414,113,163,1193,1032,0.2563598155975342
1415,1324,34,1919,1077,0.9223932027816772
1415,10,124,682,1065,0.415176659822464
1415,752,144,1186,1029,0.3232026994228363
1416,1413,39,1920,1080,0.8885354399681091
1416,1,103,657,1073,0.6322684288024902
1416,464,153,1184,1024,0.48987799882888794
1417,1446,35,1920,1080,0.8458929657936096
1417,3,90,607,1067,0.7151440382003784
1418,1,80,543,1074,0.8474640250205994
1418,1577,44,1919,1080,0.8039169907569885
1418,659,153,1230,1037,0.31190794706344604
1419,1573,40,1919,1080,0.879922091960907
1419,2,72,422,1079,0.6864550113677979
1420,1622,46,1919,1080,0.8629823923110962
1421,1630,44,1919,1070,0.8405689001083374
1421,34,98,558,1075,0.6536890268325806
1422,1714,50,1919,1080,0.4430047273635864
1424,1313,52,1916,1080,0.7008410096168518
1424,3,51,590,1054,0.3046601414680481
1425,1443,44,1920,1080,0.9418176412582397
1425,3,44,540,1052,0.32119235396385193
1426,1579,37,1919,1080,0.8789538145065308
1426,2,111,482,1070,0.7147175073623657
1427,6,73,381,1080,0.8018462061882019
1427,1608,54,1919,1080,0.5579193234443665
1428,1725,77,1919,1080,0.5742298364639282
1428,2,111,302,1080,0.5367173552513123
1428,1262,154,1654,1080,0.409123957157135
1429,1351,122,1918,1080,0.9483125805854797
1429,171,116,578,1080,0.47594723105430603
1429,0,64,128,1080,0.3831140995025635
1430,1449,31,1920,1080,0.8820772171020508
1430,5,99,520,1080,0.5667399168014526
1431,26,111,480,1080,0.8502228260040283
1431,1615,41,1919,1080,0.843194842338562
1431,565,349,993,1076,0.5671330690383911
1431,1261,144,1547,1080,0.30397850275039673
1432,0,74,441,1080,0.7587801218032837
1432,1545,58,1920,1062,0.7199879288673401
1432,1672,53,1920,1058,0.49268391728401184
1432,1230,119,1475,1080,0.2543306052684784
1432,560,321,1041,1080,0.253788024187088
1433,1,103,337,1080,0.6747304797172546
1433,1301,39,1916,1080,0.5316668748855591
1433,605,288,1102,1070,0.37526312470436096
1434,0,155,259,1080,0.7493941783905029
1434,495,265,830,1080,0.4522700011730194
1434,1370,33,1919,1080,0.4381392002105713
1434,318,232,780,1080,0.3069247305393219
1435,1548,42,1919,1080,0.8438000082969666
1435,386,200,800,1080,0.8415682911872864
1435,850,249,1187,1071,0.6913280487060547
1435,0,96,132,1080,0.36428508162498474
1436,1497,49,1920,1080,0.5107641220092773
1436,214,173,797,1080,0.4977729320526123
1436,857,216,1160,1055,0.43545451760292053
1437,1667,51,1920,1062,0.7697083353996277
1437,866,172,1151,1062,0.7376750111579895
1437,105,151,765,1080,0.5161562561988831
1437,1185,156,1603,1080,0.4850715398788452
1437,99,113,532,1080,0.4390440881252289
1438,867,165,1167,1049,0.8065301775932312
1438,1227,42,1915,1073,0.6673082709312439
1438,0,127,596,1080,0.39591455459594727
1439,869,164,1183,1055,0.8289543986320496
1439,1247,38,1915,1080,0.7272237539291382
1439,13,61,794,1079,0.7196149826049805
1440,13,145,788,1080,0.8933075666427612
1440,865,218,1230,1055,0.8443057537078857
1440,1292,39,1918,1069,0.8339066505432129
1441,1335,42,1916,1070,0.9323582649230957
1441,862,139,1251,1057,0.8749911189079285
1441,15,144,787,1080,0.8441271185874939
1442,1356,39,1917,1069,0.8667222857475281
1442,847,105,1279,1055,0.81086665391922
1442,13,54,779,1080,0.6837028861045837
1442,2,47,563,1080,0.29664111137390137
1443,1426,33,1919,1080,0.9121541976928711
1443,857,146,1349,1058,0.8958802819252014
1443,12,144,774,1080,0.8132820725440979
1444,1584,33,1920,1080,0.8599095940589905
1444,1,82,601,1080,0.613246500492096
1444,989,32,1519,1080,0.5380904078483582
1444,1195,30,1521,1080,0.5322563052177429
1445,1557,12,1806,1080,0.8876066207885742
1445,1,48,562,1080,0.8412764668464661
1445,1429,17,1806,1072,0.5675502419471741
1445,999,45,1438,1037,0.2842280864715576
1446,1624,15,1919,1080,0.7255405783653259
1446,0,116,594,1080,0.7141657471656799
1446,1472,18,1920,1080,0.3129745125770569
1447,0,176,609,1068,0.7394656538963318
1447,1562,13,1920,1080,0.5557985305786133
1447,1371,17,1919,1080,0.2653147876262665
1448,0,182,610,1067,0.5371172428131104
1448,1452,18,1920,1080,0.25313639640808105
1449,2,139,621,1080,0.34456318616867065
1450,1294,23,1919,1063,0.7216790318489075
1450,1,144,613,1080,0.6510026454925537
1450,751,166,1225,1074,0.32116198539733887
1451,1436,13,1920,1080,0.6252919435501099
1451,0,64,613,1080,0.41422924399375916
1452,1656,17,1920,1080,0.6571416854858398
1452,1,49,634,1080,0.4657602310180664
1453,2,154,584,1080,0.3580235540866852
1453,1538,39,1920,1080,0.27165737748146057
1455,0,139,582,1080,0.5720884799957275
1456,2,127,579,1080,0.6947733163833618
1456,1589,32,1919,1053,0.42453011870384216
1456,1433,35,1920,1080,0.4160008132457733
1457,299,206,1920,994,0.4320252239704132
1458,0,542,398,1080,0.4153977334499359
1459,0,231,246,1080,0.6467173099517822
1459,332,410,540,1080,0.2683423161506653
1460,1213,45,1917,1047,0.4247249364852905
1460,2,42,263,1080,0.4141438603401184
1461,0,19,221,1080,0.830788254737854
1461,1169,38,1917,1054,0.33054399490356445
1461,454,159,1027,1030,0.2764855921268463
1462,0,19,254,1080,0.9103537201881409
1463,2,27,340,1079,0.9623619318008423
1463,1246,28,1916,1027,0.3427189290523529
1463,733,39,1253,1009,0.2673029899597168
1464,0,20,432,1050,0.9411874413490295
1464,639,37,1167,997,0.29501307010650635
1465,1,27,538,1053,0.8761370778083801
1465,1277,30,1915,1050,0.5125298500061035
1466,1333,37,1920,1051,0.9144658446311951
1466,1,35,570,1030,0.8969582319259644
1466,755,40,1302,1011,0.7469232678413391
1467,0,33,572,1029,0.9470321536064148
1467,1334,30,1919,1035,0.8572998642921448
1467,677,37,1290,1007,0.5680807828903198
1468,1352,36,1920,1057,0.9436187148094177
1468,0,31,558,1031,0.935671329498291
1468,728,42,1292,1015,0.6155096292495728
1469,1390,25,1920,1049,0.9130786657333374
1469,0,28,530,1032,0.9105163216590881
1469,593,39,1072,1020,0.3697413206100464
1469,733,98,1062,1038,0.2538752555847168
1470,0,29,487,1020,0.9227272272109985
1470,1496,26,1920,1080,0.7056341171264648
1470,561,36,1108,1020,0.3130103051662445
1471,0,33,470,1027,0.9238520264625549
1471,1686,20,1920,1031,0.8546764254570007
1471,736,34,1256,1003,0.5548570156097412
1471,1276,28,1622,1020,0.5532936453819275
1472,2,25,384,1025,0.7987787127494812
1472,1451,23,1920,1034,0.7951691150665283
1472,761,37,1222,1000,0.4360675513744354
1472,1640,31,1919,1029,0.28864699602127075
1473,1639,21,1919,1022,0.8407402038574219
1473,841,32,1330,1007,0.47249796986579895
1473,137,25,572,1003,0.27927252650260925
1474,1608,20,1920,1027,0.905323326587677
1474,789,41,1340,995,0.8732202053070068
1474,1,61,671,1020,0.7521114349365234
1475,324,38,776,1012,0.8718868494033813
1475,882,27,1348,1002,0.7466616034507751
1475,10,45,771,1012,0.6545842885971069
1475,1600,30,1919,1080,0.568652331829071
1476,588,26,1166,1016,0.8758229613304138
1476,1587,46,1919,1049,0.8018960952758789
1476,12,28,591,1058,0.37260013818740845
1476,1250,43,1797,1041,0.2859927713871002
1477,2,24,678,1030,0.9423698782920837
1477,1298,34,1919,1055,0.8036804795265198
1477,760,48,1237,1017,0.58907550573349
1478,1,24,577,1040,0.9628546237945557
1478,1232,32,1917,1070,0.7538778781890869
1478,665,49,1148,1023,0.4407362937927246
1479,1,23,525,1036,0.9720900058746338
1479,1239,33,1919,1072,0.8896703124046326
1479,613,42,1145,1021,0.5948323607444763
1480,0,25,421,1050,0.9320037364959717
1480,1221,38,1918,1054,0.6943036317825317
1480,543,40,891,1024,0.3213413953781128
1481,3,21,341,1044,0.942738950252533
1481,1196,35,1916,1046,0.8082188963890076
1481,470,36,874,1027,0.35770949721336365
1482,1242,37,1919,1054,0.9047303199768066
1482,3,25,324,1050,0.901705801486969
1482,462,33,872,1029,0.3345010280609131
1483,0,24,283,1047,0.9243420958518982
1483,1281,36,1920,1051,0.9070454835891724
1484,1348,54,1920,1053,0.9780666828155518
1484,0,22,237,1041,0.7073195576667786
1485,1442,36,1920,1043,0.9208890795707703
1485,311,35,951,1029,0.4420253336429596
1485,1030,48,1345,1018,0.34197962284088135
1485,0,14,106,1039,0.3124017119407654
1486,1202,37,1663,1023,0.9141499400138855
1486,1730,39,1919,1034,0.8085408210754395
1486,120,34,883,1045,0.7971195578575134
1487,1354,42,1810,1036,0.958031177520752
1487,328,44,1277,1039,0.27000176906585693
1487,12,36,812,1047,0.2595292925834656
1488,1343,42,1919,1037,0.7793764472007751
1488,12,34,767,1058,0.5925074815750122
1489,1592,39,1919,1026,0.8473710417747498
1489,10,32,733,1058,0.7820711135864258
1489,1258,30,1525,980,0.7466975450515747
1489,1175,35,1517,1035,0.48891085386276245
1490,10,34,691,1049,0.8809158205986023
1490,1425,18,1831,996,0.6521917581558228
1490,1195,28,1782,1026,0.28921669721603394
1491,7,34,670,1042,0.961903989315033
1491,1633,12,1920,1014,0.7946381568908691
1491,1394,22,1920,1025,0.5462644696235657
1491,733,39,1243,1038,0.3169718384742737
1492,6,27,636,1034,0.9663240909576416
1492,1678,16,1919,1000,0.8471353650093079
1492,691,41,1243,1044,0.4719396233558655
1493,4,24,571,1028,0.9664949774742126
1493,1251,34,1915,1034,0.8739172220230103
1493,650,38,1193,1054,0.8182248473167419
1494,3,28,539,1031,0.9875093102455139
1494,1270,29,1915,1016,0.7071782350540161
1494,595,34,1228,1050,0.5479235649108887
1495,0,19,508,1042,0.9772176146507263
1495,577,31,1084,1047,0.9625979661941528
1495,1321,33,1918,1023,0.708478569984436
1496,0,30,490,1030,0.9811246395111084
1496,1576,35,1920,1040,0.9009060859680176
1496,568,26,1172,1049,0.8994210958480835
1497,0,22,492,1028,0.9735792279243469
1497,1586,44,1918,1080,0.4444069564342499
1497,588,31,1504,1021,0.2778521776199341
1497,558,35,1132,1025,0.25021445751190186
1498,487,37,1025,1016,0.6490440964698792
1498,2,22,418,1023,0.532876193523407
1498,1231,37,1920,1080,0.39648741483688354
1499,1496,64,1920,1052,0.9246335029602051
1499,317,48,971,1024,0.8649075627326965
1500,1563,68,1920,1066,0.8949087858200073
1500,913,30,1186,1042,0.8069608807563782
1500,130,51,845,1038,0.6568765640258789
1500,1256,46,1479,1045,0.41962122917175293
1501,23,11,610,1043,0.9821678400039673
1501,677,27,1014,1035,0.9280694127082825
1501,1634,69,1919,1063,0.8034396171569824
1501,1106,110,1777,1080,0.7589216232299805
1501,1107,95,1562,1075,0.6997058987617493
1501,1228,91,1918,1080,0.40103691816329956
1502,332,40,883,1038,0.9841997623443604
1502,973,118,1559,1045,0.9634895324707031
1502,0,0,261,1047,0.9195739030838013
1502,1650,77,1918,1060,0.7956233620643616
1503,2,59,793,1031,0.9832204580307007
1503,884,109,1567,1037,0.975853443145752
1503,1658,78,1918,1060,0.8529224395751953
1504,786,84,1529,1051,0.9816734790802002
1504,3,90,693,1043,0.9782987833023071
1504,1645,64,1918,1057,0.8849575519561768
1505,0,97,568,1051,0.9933564066886902
1505,701,89,1491,1045,0.9923122525215149
1505,1604,76,1918,1031,0.8789939880371094
1506,530,80,1519,1047,0.9920786023139954
1506,1644,80,1918,1033,0.9151307344436646
1506,0,71,408,1031,0.8535349369049072
1507,1,73,1574,1038,0.9491767883300781
1507,1711,76,1919,1027,0.6888853311538696
1508,0,74,1895,1010,0.8228566646575928
1509,1,76,1889,1006,0.7995468974113464
1510,865,89,1893,1022,0.9202373027801514
1510,15,83,766,1020,0.4069337844848633
1511,871,88,1869,1022,0.9351521134376526
1511,14,83,768,1020,0.5020074844360352
1512,866,87,1881,1024,0.9388476014137268
1512,15,81,763,1024,0.4355984628200531
1513,867,83,1900,1023,0.9470213651657104
1513,3,85,757,1029,0.8360792398452759
1514,779,83,1890,1014,0.7816014289855957
1514,262,82,1907,1000,0.3469836413860321
1514,15,81,758,1022,0.2731071710586548
1515,826,81,1896,1007,0.9240230917930603
1515,4,95,753,1029,0.6306856274604797
1516,1318,95,1919,1032,0.9726664423942566
1516,21,81,1174,995,0.9226794242858887
1517,0,89,449,1032,0.955335259437561
1517,579,65,1443,1026,0.9266681671142578
1517,1525,36,1919,1024,0.7967003583908081
1518,8,74,675,1032,0.7020307779312134
1519,1551,65,1920,1079,0.9437967538833618
1520,1638,54,1917,1055,0.6931649446487427
1522,1643,38,1919,1038,0.4748043119907379
1522,224,28,854,1045,0.2942604720592499
1523,1625,40,1920,1040,0.4597998261451721
1524,1554,39,1920,1017,0.44050803780555725
1525,1656,165,1920,1062,0.34621161222457886
1526,1658,38,1920,1020,0.5417746305465698
1527,1546,91,1919,1046,0.9468250870704651
1528,2,26,652,1034,0.9044765830039978
1528,1265,68,1917,1047,0.8321585059165955
1529,1375,71,1920,1034,0.8486922979354858
1529,2,28,651,1031,0.741081714630127
1530,6,32,693,1030,0.9080143570899963
1530,1482,63,1920,1043,0.865982711315155
1531,5,56,697,1025,0.8353675603866577
1531,1655,33,1918,1048,0.7267268300056458
1532,4,70,714,1028,0.8532500863075256
1532,1740,35,1917,1047,0.6475836038589478
1532,1178,17,1662,1032,0.6254383325576782
1533,1588,33,1920,1054,0.9169341921806335
1533,9,55,652,1027,0.8717248439788818
1533,911,26,1523,1016,0.558904767036438
1533,1116,26,1524,1018,0.5162463188171387
1534,1273,126,1915,1080,0.9391247630119324
1534,468,24,1186,1080,0.7394945621490479
1534,1278,45,1916,1080,0.7088845372200012
1534,1,38,416,966,0.36470744013786316
1535,1318,42,1920,1067,0.9762211441993713
1535,510,29,776,1047,0.5476728081703186
1535,859,305,1238,1080,0.5238006114959717
1535,855,301,1238,869,0.3787052035331726
1535,0,22,440,1036,0.2934606373310089
1536,80,29,632,1056,0.9725515246391296
1536,1199,26,1913,1071,0.9485089182853699
1536,264,36,635,1050,0.9104533791542053
1536,724,377,1105,1079,0.4972582161426544
1536,718,0,1104,1080,0.46330884099006653
1536,0,7,202,1056,0.3379039764404297
1536,713,57,1102,755,0.26599830389022827
1537,1170,26,1913,1080,0.9731941819190979
1537,0,16,171,1048,0.5024957060813904
1537,583,62,1073,1077,0.26793521642684937
1537,252,57,1065,977,0.25328049063682556
1538,1179,29,1914,1059,0.9019538164138794
1538,227,39,614,1050,0.6829719543457031
1538,679,260,1070,1080,0.5618699193000793
1538,0,16,148,1041,0.5410767197608948
1539,0,38,606,1048,0.9746860265731812
1539,1240,29,1914,1055,0.41931524872779846
1540,1203,30,1914,1056,0.7023879289627075
1540,0,17,130,1048,0.5774176120758057
1540,292,54,1060,745,0.42165184020996094
1541,1164,29,1915,1054,0.8070232272148132
1541,653,53,1055,1080,0.7742923498153687
1541,0,16,125,1053,0.629952609539032
1541,584,61,1055,826,0.4450649917125702
1541,202,52,596,1057,0.37840548157691956
1541,401,61,1054,703,0.26397889852523804
1542,187,38,590,1054,0.9613041281700134
1542,3,58,591,1068,0.6906918883323669
1542,1222,26,1914,1052,0.39057379961013794
1543,606,53,1059,1080,0.8491477370262146
1543,1164,29,1915,1053,0.8463201522827148
1543,0,16,125,1059,0.5537357926368713
1543,413,61,1060,860,0.5055332183837891
1543,206,56,595,1057,0.48573142290115356
1544,439,51,1062,1080,0.7673887014389038
1544,1228,23,1914,1076,0.7345134615898132
1544,0,16,126,1061,0.610559344291687
1544,665,49,1061,1080,0.41495847702026367
1544,202,63,591,1061,0.30346474051475525
1545,122,43,589,1049,0.9608814120292664
1545,1282,22,1916,1056,0.7197350263595581
1545,669,65,1144,1080,0.4493733048439026
1546,1186,36,1916,1053,0.9427656531333923
1546,71,75,578,1049,0.8768255710601807
1546,647,104,1072,1070,0.8193065524101257
1547,1,71,548,1058,0.9883484244346619
1547,1189,52,1916,1064,0.9516445994377136
1547,629,42,1089,943,0.8092859387397766
1548,2,64,547,1046,0.8926027417182922
1548,1282,36,1918,1071,0.7383284568786621
1548,608,58,1120,1080,0.5655534863471985
1549,1263,56,1918,1033,0.9585263729095459
1549,4,99,571,1065,0.8621606826782227
1549,609,69,1181,1036,0.852782130241394
1550,1380,78,1920,1038,0.9543247222900391
1550,3,76,555,1029,0.9007912874221802
1550,625,78,1297,1039,0.8814988732337952
1551,590,65,1336,1077,0.9868775010108948
1551,0,76,497,1034,0.9865002036094666
1551,1423,77,1920,1039,0.9674947261810303
1552,528,64,1395,1017,0.9886859655380249
1552,0,85,403,1027,0.9441066980361938
1552,1493,60,1920,1022,0.942533552646637
1553,1671,71,1919,1043,0.855852484703064
1553,894,51,1556,1024,0.8297157287597656
1553,418,57,1529,1025,0.5489603877067566
1553,0,72,445,1037,0.43122315406799316
1554,1665,56,1918,1031,0.841425359249115
1554,1056,43,1661,996,0.7617793083190918
1554,1741,57,1919,1020,0.7609041929244995
1554,0,80,153,1021,0.39769598841667175
1555,1174,54,1803,1050,0.7432255148887634
1556,1771,50,1920,1080,0.26782217621803284
1557,1459,50,1920,1080,0.617390513420105
1558,1568,41,1919,1080,0.7244638204574585
1559,1659,33,1920,1080,0.5357297658920288
1560,1531,27,1920,1080,0.7601208090782166
1560,0,31,273,1080,0.41974252462387085
1561,1591,24,1919,1080,0.772051215171814
1562,1634,22,1919,1080,0.8290048241615295
1562,6,40,376,1080,0.7510780692100525
1562,1007,57,1327,1030,0.5276012420654297
1563,1566,19,1919,1080,0.8159322738647461
1563,0,44,323,764,0.4127691388130188
1563,913,69,1252,1024,0.35282060503959656
1563,0,36,270,1017,0.31336259841918945
1564,1706,26,1920,1080,0.4118126928806305
1564,0,312,322,1080,0.34609049558639526
1564,0,46,308,779,0.27343127131462097
1564,722,154,1164,1054,0.2656686007976532
1565,649,92,1010,1029,0.3543607294559479
1565,1702,29,1920,1080,0.32999128103256226
